CustomerID;CustomerName;Customer;Phone;EmailAddress;EmailPromotion;Title
25292;Eduardo, Adams;25292 - Eduardo, Adams;414-555-0196;eduardo30@adventure-works.com;1;
25293;Eric, Gonzales;25293 - Eric, Gonzales;157-555-0121;eric24@adventure-works.com;0;
25294;Sharon, Sharma;25294 - Sharon, Sharma;1 (11) 500 555-0110;sharon16@adventure-works.com;1;
25297;Devon, Shan;25297 - Devon, Shan;1 (11) 500 555-0113;devon8@adventure-works.com;0;
25298;Cedric, He;25298 - Cedric, He;1 (11) 500 555-0121;cedric18@adventure-works.com;2;
25299;Hector, Romero;25299 - Hector, Romero;1 (11) 500 555-0181;hector7@adventure-works.com;1;
25300;Jamie, Ashe;25300 - Jamie, Ashe;1 (11) 500 555-0183;jamie32@adventure-works.com;2;
25301;Raul, Black;25301 - Raul, Black;1 (11) 500 555-0131;raul18@adventure-works.com;2;
25302;Manuel, Mehta;25302 - Manuel, Mehta;1 (11) 500 555-0114;manuel12@adventure-works.com;0;
25303;Jeremiah, Hernandez;25303 - Jeremiah, Hernandez;1 (11) 500 555-0116;jeremiah13@adventure-works.com;0;
25304;Ruben, Carlson;25304 - Ruben, Carlson;1 (11) 500 555-0156;ruben41@adventure-works.com;1;
25305;Ivan, Rodriguez;25305 - Ivan, Rodriguez;1 (11) 500 555-0110;ivan16@adventure-works.com;0;
25306;Glenn, Zeng;25306 - Glenn, Zeng;1 (11) 500 555-0119;glenn23@adventure-works.com;2;
25307;Daisy, Hernandez;25307 - Daisy, Hernandez;1 (11) 500 555-0191;daisy0@adventure-works.com;0;
25308;Lindsey, Tang;25308 - Lindsey, Tang;1 (11) 500 555-0120;lindsey4@adventure-works.com;1;
25309;Karen, Zhou;25309 - Karen, Zhou;1 (11) 500 555-0168;karen18@adventure-works.com;0;
25310;Janelle, Kapoor;25310 - Janelle, Kapoor;1 (11) 500 555-0112;janelle1@adventure-works.com;0;
25311;Laura, Zhang;25311 - Laura, Zhang;1 (11) 500 555-0149;laura7@adventure-works.com;1;
25312;Erik, Ramos;25312 - Erik, Ramos;1 (11) 500 555-0179;erik18@adventure-works.com;0;
25313;Trevor, Coleman;25313 - Trevor, Coleman;1 (11) 500 555-0143;trevor5@adventure-works.com;1;
25314;Charles, Bell;25314 - Charles, Bell;1 (11) 500 555-0179;charles62@adventure-works.com;0;
25315;Cole, Cox;25315 - Cole, Cox;1 (11) 500 555-0115;cole12@adventure-works.com;0;
25316;Ronnie, Zhu;25316 - Ronnie, Zhu;1 (11) 500 555-0112;ronnie12@adventure-works.com;2;
25317;Erick, Garcia;25317 - Erick, Garcia;1 (11) 500 555-0189;erick14@adventure-works.com;0;
25318;Dennis, Wang;25318 - Dennis, Wang;1 (11) 500 555-0175;dennis2@adventure-works.com;0;
25319;Ruben, Chandra;25319 - Ruben, Chandra;1 (11) 500 555-0180;ruben2@adventure-works.com;1;
25320;Shannon, Hernandez;25320 - Shannon, Hernandez;1 (11) 500 555-0133;shannon25@adventure-works.com;1;
25321;Francis, Suarez;25321 - Francis, Suarez;1 (11) 500 555-0177;francis17@adventure-works.com;0;
25322;Tina, Perez;25322 - Tina, Perez;1 (11) 500 555-0149;tina23@adventure-works.com;1;
25323;Lance, Diaz;25323 - Lance, Diaz;1 (11) 500 555-0111;lance3@adventure-works.com;1;
25324;Bethany, Andersen;25324 - Bethany, Andersen;1 (11) 500 555-0187;bethany16@adventure-works.com;0;
25325;Wyatt, Parker;25325 - Wyatt, Parker;1 (11) 500 555-0117;wyatt45@adventure-works.com;0;
25326;Hunter, Scott;25326 - Hunter, Scott;1 (11) 500 555-0146;hunter41@adventure-works.com;2;
25327;Adam, Simmons;25327 - Adam, Simmons;504-555-0140;adam13@adventure-works.com;0;
25328;Rachel, Price;25328 - Rachel, Price;554-555-0116;rachel47@adventure-works.com;1;
25329;Jacquelyn, Moreno;25329 - Jacquelyn, Moreno;174-555-0120;jacquelyn6@adventure-works.com;0;
25331;James, White;25331 - James, White;317-555-0125;james85@adventure-works.com;1;
25332;Jackson, Bryant;25332 - Jackson, Bryant;680-555-0163;jackson20@adventure-works.com;2;
25333;Robert, Coleman;25333 - Robert, Coleman;284-555-0154;robert19@adventure-works.com;0;
25334;Marcus, Gonzales;25334 - Marcus, Gonzales;152-555-0147;marcus67@adventure-works.com;1;
25335;Cesar, Rodriguez;25335 - Cesar, Rodriguez;247-555-0191;cesar19@adventure-works.com;0;
25336;Chase, Cook;25336 - Chase, Cook;485-555-0158;chase22@adventure-works.com;0;
25337;Megan, Washington;25337 - Megan, Washington;381-555-0127;megan62@adventure-works.com;0;
25338;Jason, Perez;25338 - Jason, Perez;350-555-0172;jason33@adventure-works.com;0;
25339;Adrian, Rivera;25339 - Adrian, Rivera;383-555-0116;adrian17@adventure-works.com;2;
25340;Adrian, James;25340 - Adrian, James;156-555-0142;adrian1@adventure-works.com;1;
25341;Kaitlyn, Cook;25341 - Kaitlyn, Cook;725-555-0122;kaitlyn51@adventure-works.com;1;
25342;Seth, Hill;25342 - Seth, Hill;157-555-0143;seth30@adventure-works.com;0;
25343;Carol, Simmons;25343 - Carol, Simmons;695-555-0140;carol21@adventure-works.com;0;
25344;Thomas, Baker;25344 - Thomas, Baker;289-555-0149;thomas52@adventure-works.com;0;
25345;Olivia, Powell;25345 - Olivia, Powell;152-555-0127;olivia54@adventure-works.com;0;
25347;Judith, Reed;25347 - Judith, Reed;220-555-0118;judith5@adventure-works.com;1;
25348;Angela, Wood;25348 - Angela, Wood;299-555-0187;angela4@adventure-works.com;0;
25349;Jose, Coleman;25349 - Jose, Coleman;960-555-0194;jose29@adventure-works.com;2;
25350;Alberto, Alonso;25350 - Alberto, Alonso;875-555-0149;alberto9@adventure-works.com;1;
25351;Jordan, Phillips;25351 - Jordan, Phillips;983-555-0198;jordan34@adventure-works.com;0;
25352;Brandon, Martinez;25352 - Brandon, Martinez;327-555-0193;brandon44@adventure-works.com;0;
25353;Caitlin, Stewart;25353 - Caitlin, Stewart;277-555-0153;caitlin20@adventure-works.com;2;
25354;Kevin, Hughes;25354 - Kevin, Hughes;876-555-0174;kevin14@adventure-works.com;1;
25355;Richard, Smith;25355 - Richard, Smith;308-555-0185;richard40@adventure-works.com;2;
25356;Jonathan, Miller;25356 - Jonathan, Miller;757-555-0188;jonathan56@adventure-works.com;0;
25357;Marcus, Foster;25357 - Marcus, Foster;327-555-0132;marcus66@adventure-works.com;0;
25358;Jade, Torres;25358 - Jade, Torres;600-555-0119;jade3@adventure-works.com;0;
25359;Alex, Young;25359 - Alex, Young;376-555-0141;alex47@adventure-works.com;0;
25360;Mason, James;25360 - Mason, James;590-555-0119;mason9@adventure-works.com;1;
25361;Haley, Ross;25361 - Haley, Ross;242-555-0176;haley23@adventure-works.com;0;
25362;Makayla, Bailey;25362 - Makayla, Bailey;671-555-0185;makayla13@adventure-works.com;0;
25363;Alexandria, Gray;25363 - Alexandria, Gray;880-555-0176;alexandria29@adventure-works.com;1;
25364;Isaac, Rogers;25364 - Isaac, Rogers;673-555-0153;isaac19@adventure-works.com;2;
25365;Gabrielle, Perry;25365 - Gabrielle, Perry;456-555-0174;gabrielle30@adventure-works.com;2;
25366;Eduardo, Bailey;25366 - Eduardo, Bailey;617-555-0175;eduardo83@adventure-works.com;1;
25368;Blake, Baker;25368 - Blake, Baker;455-555-0126;blake34@adventure-works.com;2;
25369;Evan, Cox;25369 - Evan, Cox;287-555-0197;evan11@adventure-works.com;0;
25370;Erin, Bailey;25370 - Erin, Bailey;172-555-0119;erin20@adventure-works.com;0;
25371;Renee, Gomez;25371 - Renee, Gomez;815-555-0124;renee1@adventure-works.com;0;
25372;Carrie, Torres;25372 - Carrie, Torres;565-555-0112;carrie11@adventure-works.com;1;
25373;Nichole, Chande;25373 - Nichole, Chande;721-555-0172;nichole14@adventure-works.com;0;
25374;Ana, Powell;25374 - Ana, Powell;571-555-0162;ana8@adventure-works.com;0;
25376;Alexis, Griffin;25376 - Alexis, Griffin;163-555-0173;alexis44@adventure-works.com;0;
25377;Lauren, Anderson;25377 - Lauren, Anderson;920-555-0137;lauren28@adventure-works.com;2;
25378;Gabriella, Scott;25378 - Gabriella, Scott;292-555-0126;gabriella37@adventure-works.com;1;
25379;Hailey, Young;25379 - Hailey, Young;798-555-0179;hailey63@adventure-works.com;0;
25380;Seth, Gonzales;25380 - Seth, Gonzales;805-555-0145;seth65@adventure-works.com;1;
25381;Dylan, Li;25381 - Dylan, Li;114-555-0160;dylan26@adventure-works.com;2;
25382;Richard, Hughes;25382 - Richard, Hughes;452-555-0132;richard66@adventure-works.com;0;
25383;Nathan, Walker;25383 - Nathan, Walker;556-555-0137;nathan59@adventure-works.com;0;
25384;Maria, Cooper;25384 - Maria, Cooper;226-555-0149;maria11@adventure-works.com;2;
25385;Destiny, Torres;25385 - Destiny, Torres;286-555-0114;destiny39@adventure-works.com;0;
25386;Alexis, Perry;25386 - Alexis, Perry;478-555-0113;alexis30@adventure-works.com;1;
25387;Stephanie, Brooks;25387 - Stephanie, Brooks;404-555-0112;stephanie25@adventure-works.com;1;
25388;Ernest, Hu;25388 - Ernest, Hu;829-555-0112;ernest19@adventure-works.com;0;
25389;Wendy, Sanz;25389 - Wendy, Sanz;119-555-0187;wendy19@adventure-works.com;2;
25390;Samantha, Powell;25390 - Samantha, Powell;649-555-0136;samantha34@adventure-works.com;0;
25391;Morgan, Murphy;25391 - Morgan, Murphy;216-555-0146;morgan53@adventure-works.com;1;
25392;Joseph, Moore;25392 - Joseph, Moore;986-555-0159;joseph14@adventure-works.com;0;
25393;Lucas, Cox;25393 - Lucas, Cox;412-555-0191;lucas82@adventure-works.com;1;
25394;Anthony, Garcia;25394 - Anthony, Garcia;822-555-0149;anthony2@adventure-works.com;0;
25395;Paige, Flores;25395 - Paige, Flores;155-555-0140;paige11@adventure-works.com;2;
25396;Xavier, Ramirez;25396 - Xavier, Ramirez;436-555-0119;xavier73@adventure-works.com;1;
25397;Lucas, Bradley;25397 - Lucas, Bradley;464-555-0121;lucas50@adventure-works.com;0;
25398;Thomas, Jones;25398 - Thomas, Jones;678-555-0129;thomas63@adventure-works.com;0;
25399;Jorge, Leitão;25399 - Jorge, Leitão;892-555-0147;jorge0@adventure-works.com;2;
25400;Kyle, Jai;25400 - Kyle, Jai;632-555-0127;kyle28@adventure-works.com;0;
25401;Gabriel, Young;25401 - Gabriel, Young;483-555-0146;gabriel46@adventure-works.com;0;
25402;Maria, Hughes;25402 - Maria, Hughes;177-555-0119;maria34@adventure-works.com;1;
25403;Jasmine, Clark;25403 - Jasmine, Clark;783-555-0154;jasmine16@adventure-works.com;1;
25404;José, Lopez;25404 - José, Lopez;983-555-0166;josé60@adventure-works.com;2;
25405;Brandon, Wagner;25405 - Brandon, Wagner;119-555-0117;brandon21@adventure-works.com;0;
25406;Casey, Andersen;25406 - Casey, Andersen;136-555-0150;casey14@adventure-works.com;0;
25407;Tony, Anand;25407 - Tony, Anand;541-555-0112;tony24@adventure-works.com;2;
25408;Karen, Zhao;25408 - Karen, Zhao;270-555-0191;karen20@adventure-works.com;0;
25409;Theodore, Gutierrez;25409 - Theodore, Gutierrez;838-555-0196;theodore11@adventure-works.com;0;
25410;Kaitlyn, Ward;25410 - Kaitlyn, Ward;408-555-0180;kaitlyn59@adventure-works.com;0;
25411;Riley, Flores;25411 - Riley, Flores;537-555-0113;riley10@adventure-works.com;0;
25412;Michael, Williams;25412 - Michael, Williams;134-555-0133;michael34@adventure-works.com;2;
25413;Zoe, Rivera;25413 - Zoe, Rivera;795-555-0156;zoe15@adventure-works.com;1;
25414;Grace, Bailey;25414 - Grace, Bailey;292-555-0130;grace32@adventure-works.com;1;
25415;Aaron, Evans;25415 - Aaron, Evans;150-555-0128;aaron33@adventure-works.com;0;
25416;Jack, Coleman;25416 - Jack, Coleman;494-555-0132;jack6@adventure-works.com;0;
25417;Savannah, Bell;25417 - Savannah, Bell;141-555-0179;savannah13@adventure-works.com;1;
25418;Alexia, Hayes;25418 - Alexia, Hayes;120-555-0113;alexia19@adventure-works.com;0;
25419;Hunter, King;25419 - Hunter, King;905-555-0136;hunter43@adventure-works.com;0;
25420;Jordan, Scott;25420 - Jordan, Scott;856-555-0182;jordan42@adventure-works.com;1;
25421;Marcus, Lewis;25421 - Marcus, Lewis;744-555-0117;marcus22@adventure-works.com;1;
25422;Elijah, King;25422 - Elijah, King;428-555-0196;elijah46@adventure-works.com;0;
25423;Jake, Zhou;25423 - Jake, Zhou;358-555-0157;jake9@adventure-works.com;2;
25424;Ian, Roberts;25424 - Ian, Roberts;728-555-0147;ian35@adventure-works.com;2;
25425;Zachary, Diaz;25425 - Zachary, Diaz;171-555-0166;zachary20@adventure-works.com;2;
25426;Tristan, Foster;25426 - Tristan, Foster;475-555-0122;tristan16@adventure-works.com;2;
25427;Omar, Zeng;25427 - Omar, Zeng;319-555-0115;omar21@adventure-works.com;1;
25428;Victoria, Jenkins;25428 - Victoria, Jenkins;593-555-0160;victoria54@adventure-works.com;2;
25429;Candace, Rana;25429 - Candace, Rana;379-555-0124;candace11@adventure-works.com;0;
25430;Alyssa, Hall;25430 - Alyssa, Hall;465-555-0191;alyssa23@adventure-works.com;0;
25431;Ann, Sanchez;25431 - Ann, Sanchez;190-555-0139;ann25@adventure-works.com;1;
25432;Kellie, Gomez;25432 - Kellie, Gomez;527-555-0197;kellie1@adventure-works.com;1;
25433;Zachary, Kumar;25433 - Zachary, Kumar;924-555-0122;zachary26@adventure-works.com;0;
25434;Gabriel, Hill;25434 - Gabriel, Hill;646-555-0119;gabriel44@adventure-works.com;1;
25435;Jennifer, Turner;25435 - Jennifer, Turner;282-555-0119;jennifer7@adventure-works.com;0;
25436;Destiny, Ross;25436 - Destiny, Ross;907-555-0116;destiny52@adventure-works.com;1;
25437;Adam, Washington;25437 - Adam, Washington;796-555-0118;adam11@adventure-works.com;1;
25438;Lauren, Murphy;25438 - Lauren, Murphy;783-555-0146;lauren6@adventure-works.com;1;
25439;Janelle, Arthur;25439 - Janelle, Arthur;195-555-0113;janelle6@adventure-works.com;1;
25440;Andre, Gonzalez;25440 - Andre, Gonzalez;254-555-0119;andre18@adventure-works.com;0;
25441;Isabella, Torres;25441 - Isabella, Torres;905-555-0117;isabella3@adventure-works.com;0;
25442;Melvin, Goel;25442 - Melvin, Goel;1 (11) 500 555-0179;melvin18@adventure-works.com;0;
25443;Stacey, Huang;25443 - Stacey, Huang;1 (11) 500 555-0128;stacey6@adventure-works.com;0;
25444;Meagan, Martinez;25444 - Meagan, Martinez;1 (11) 500 555-0117;meagan17@adventure-works.com;1;
25445;Grace, Cook;25445 - Grace, Cook;1 (11) 500 555-0114;grace28@adventure-works.com;1;
25446;Kristina, Garcia;25446 - Kristina, Garcia;1 (11) 500 555-0139;kristina15@adventure-works.com;0;
25447;Marshall, Liang;25447 - Marshall, Liang;1 (11) 500 555-0189;marshall15@adventure-works.com;2;
25448;Erick, Sara;25448 - Erick, Sara;1 (11) 500 555-0145;erick10@adventure-works.com;1;
25449;Marvin, Dominguez;25449 - Marvin, Dominguez;1 (11) 500 555-0116;marvin13@adventure-works.com;0;
25450;Darrell, Deng;25450 - Darrell, Deng;1 (11) 500 555-0126;darrell12@adventure-works.com;0;
25451;Geoffrey, Subram;25451 - Geoffrey, Subram;1 (11) 500 555-0197;geoffrey11@adventure-works.com;2;
25452;Erica, Wu;25452 - Erica, Wu;1 (11) 500 555-0129;erica6@adventure-works.com;2;
25453;Drew, She;25453 - Drew, She;1 (11) 500 555-0151;drew0@adventure-works.com;0;
25454;Terry, She;25454 - Terry, She;1 (11) 500 555-0155;terry3@adventure-works.com;0;
25455;Jorge, Zheng;25455 - Jorge, Zheng;1 (11) 500 555-0170;jorge22@adventure-works.com;0;
25457;Darren, Sai;25457 - Darren, Sai;1 (11) 500 555-0127;darren8@adventure-works.com;0;
25458;Bruce, Mehta;25458 - Bruce, Mehta;1 (11) 500 555-0118;bruce13@adventure-works.com;0;
25459;Ronald, Vance;25459 - Ronald, Vance;1 (11) 500 555-0197;ronald6@adventure-works.com;0;
25460;Alisha, Andersen;25460 - Alisha, Andersen;1 (11) 500 555-0132;alisha37@adventure-works.com;2;
25461;Fernando, Collins;25461 - Fernando, Collins;1 (11) 500 555-0169;fernando43@adventure-works.com;0;
25462;Angel, Gray;25462 - Angel, Gray;1 (11) 500 555-0164;angel5@adventure-works.com;0;
25463;Miguel, Robinson;25463 - Miguel, Robinson;1 (11) 500 555-0136;miguel18@adventure-works.com;0;
25464;Jose, Wilson;25464 - Jose, Wilson;1 (11) 500 555-0149;jose67@adventure-works.com;0;
25465;Mariah, Diaz;25465 - Mariah, Diaz;1 (11) 500 555-0163;mariah26@adventure-works.com;0;
25466;Janet, Young;25466 - Janet, Young;1 (11) 500 555-0164;janet34@adventure-works.com;0;
25467;Troy, Madan;25467 - Troy, Madan;1 (11) 500 555-0174;troy8@adventure-works.com;0;
25468;Krista, Suarez;25468 - Krista, Suarez;1 (11) 500 555-0160;krista18@adventure-works.com;0;
25469;Martha, Wu;25469 - Martha, Wu;1 (11) 500 555-0181;martha6@adventure-works.com;0;
25470;Darren, Ramos;25470 - Darren, Ramos;1 (11) 500 555-0121;darren40@adventure-works.com;1;
25471;Spencer, Ross;25471 - Spencer, Ross;1 (11) 500 555-0169;spencer5@adventure-works.com;0;
25472;Don, Malhotra;25472 - Don, Malhotra;1 (11) 500 555-0142;don5@adventure-works.com;0;
25473;Kristin, Goel;25473 - Kristin, Goel;1 (11) 500 555-0111;kristin17@adventure-works.com;2;
25474;Jimmy, Diaz;25474 - Jimmy, Diaz;1 (11) 500 555-0154;jimmy5@adventure-works.com;0;
25475;Destiny, Martin;25475 - Destiny, Martin;1 (11) 500 555-0193;destiny14@adventure-works.com;0;
25476;Karen, Ye;25476 - Karen, Ye;1 (11) 500 555-0199;karen19@adventure-works.com;2;
25477;Holly, Raman;25477 - Holly, Raman;1 (11) 500 555-0179;holly11@adventure-works.com;1;
25478;Jennifer, Butler;25478 - Jennifer, Butler;1 (11) 500 555-0185;jennifer87@adventure-works.com;0;
25479;Bobby, Sanchez;25479 - Bobby, Sanchez;1 (11) 500 555-0157;bobby12@adventure-works.com;1;
25480;Miguel, Thomas;25480 - Miguel, Thomas;1 (11) 500 555-0173;miguel10@adventure-works.com;0;
25481;Lucas, Jackson;25481 - Lucas, Jackson;1 (11) 500 555-0144;lucas25@adventure-works.com;0;
25482;Donald, Martinez;25482 - Donald, Martinez;1 (11) 500 555-0174;donald19@adventure-works.com;0;
25484;Bailey, Wright;25484 - Bailey, Wright;1 (11) 500 555-0118;bailey40@adventure-works.com;0;
25485;Roberto, Rubio;25485 - Roberto, Rubio;1 (11) 500 555-0183;roberto19@adventure-works.com;0;
25486;Edgar, Rodriguez;25486 - Edgar, Rodriguez;1 (11) 500 555-0190;edgar20@adventure-works.com;2;
25487;Allison, Rogers;25487 - Allison, Rogers;1 (11) 500 555-0174;allison19@adventure-works.com;2;
25488;Dawn, Ye;25488 - Dawn, Ye;1 (11) 500 555-0158;dawn11@adventure-works.com;0;
25489;Brad, Tang;25489 - Brad, Tang;1 (11) 500 555-0130;brad4@adventure-works.com;2;
25490;Alvin, He;25490 - Alvin, He;1 (11) 500 555-0120;alvin17@adventure-works.com;0;
25491;Krystal, Xu;25491 - Krystal, Xu;1 (11) 500 555-0150;krystal12@adventure-works.com;2;
25492;Gabriella, Sanchez;25492 - Gabriella, Sanchez;1 (11) 500 555-0116;gabriella25@adventure-works.com;1;
25493;Hunter, Evans;25493 - Hunter, Evans;1 (11) 500 555-0148;hunter29@adventure-works.com;0;
25494;Lee, Jimenez;25494 - Lee, Jimenez;1 (11) 500 555-0119;lee3@adventure-works.com;0;
25495;Sheena, Kennedy;25495 - Sheena, Kennedy;1 (11) 500 555-0155;sheena6@adventure-works.com;0;
25496;Regina, Sara;25496 - Regina, Sara;1 (11) 500 555-0118;regina9@adventure-works.com;2;
25497;Marcus, Torres;25497 - Marcus, Torres;1 (11) 500 555-0181;marcus79@adventure-works.com;0;
25498;Shane, Kapoor;25498 - Shane, Kapoor;1 (11) 500 555-0137;shane5@adventure-works.com;1;
25499;Meredith, Schmidt;25499 - Meredith, Schmidt;1 (11) 500 555-0124;meredith9@adventure-works.com;1;
25500;Janelle, Lopez;25500 - Janelle, Lopez;1 (11) 500 555-0111;janelle13@adventure-works.com;2;
25501;Shawn, Jai;25501 - Shawn, Jai;1 (11) 500 555-0155;shawn13@adventure-works.com;2;
25502;Carmen, Kim;25502 - Carmen, Kim;1 (11) 500 555-0115;carmen5@adventure-works.com;0;
25503;Richard, Hill;25503 - Richard, Hill;1 (11) 500 555-0118;richard24@adventure-works.com;1;
25504;Calvin, Sutton;25504 - Calvin, Sutton;1 (11) 500 555-0138;calvin4@adventure-works.com;0;
25505;Curtis, Zhou;25505 - Curtis, Zhou;1 (11) 500 555-0145;curtis8@adventure-works.com;1;
25506;Cristina, Raji;25506 - Cristina, Raji;1 (11) 500 555-0195;cristina18@adventure-works.com;0;
25507;Suzanne, Guo;25507 - Suzanne, Guo;1 (11) 500 555-0190;suzanne19@adventure-works.com;1;
25508;Melissa, Cook;25508 - Melissa, Cook;1 (11) 500 555-0175;melissa43@adventure-works.com;1;
25509;Lucas, Hayes;25509 - Lucas, Hayes;1 (11) 500 555-0161;lucas70@adventure-works.com;1;
25510;Grant, Kumar;25510 - Grant, Kumar;1 (11) 500 555-0193;grant9@adventure-works.com;2;
25511;Chelsea, Arun;25511 - Chelsea, Arun;1 (11) 500 555-0154;chelsea7@adventure-works.com;2;
25512;Devin, Clark;25512 - Devin, Clark;1 (11) 500 555-0177;devin18@adventure-works.com;0;
25513;Grace, Walker;25513 - Grace, Walker;1 (11) 500 555-0180;grace22@adventure-works.com;1;
25514;Dominic, Martinez;25514 - Dominic, Martinez;1 (11) 500 555-0179;dominic18@adventure-works.com;0;
25515;Tara, Deng;25515 - Tara, Deng;1 (11) 500 555-0179;tara1@adventure-works.com;0;
25516;Cheryl, Hernandez;25516 - Cheryl, Hernandez;1 (11) 500 555-0137;cheryl5@adventure-works.com;2;
25517;Christina, Cook;25517 - Christina, Cook;1 (11) 500 555-0147;christina20@adventure-works.com;0;
25518;Oscar, Lu;25518 - Oscar, Lu;1 (11) 500 555-0180;oscar1@adventure-works.com;0;
25519;Margaret, Sun;25519 - Margaret, Sun;1 (11) 500 555-0156;margaret19@adventure-works.com;1;
25520;Candice, Zeng;25520 - Candice, Zeng;1 (11) 500 555-0164;candice6@adventure-works.com;1;
25521;Douglas, Sanchez;25521 - Douglas, Sanchez;1 (11) 500 555-0119;douglas24@adventure-works.com;1;
25522;Casey, Anand;25522 - Casey, Anand;1 (11) 500 555-0183;casey22@adventure-works.com;0;
25523;Nathan, Thompson;25523 - Nathan, Thompson;1 (11) 500 555-0118;nathan73@adventure-works.com;0;
25524;Shaun, Anand;25524 - Shaun, Anand;1 (11) 500 555-0138;shaun22@adventure-works.com;1;
25525;Heidi, Srini;25525 - Heidi, Srini;1 (11) 500 555-0177;heidi10@adventure-works.com;0;
25526;Armando, Rubio;25526 - Armando, Rubio;1 (11) 500 555-0139;armando21@adventure-works.com;0;
25527;Robert, Johnson;25527 - Robert, Johnson;1 (11) 500 555-0138;robert85@adventure-works.com;0;
25528;Alexandria, Butler;25528 - Alexandria, Butler;1 (11) 500 555-0126;alexandria14@adventure-works.com;0;
25529;Jared, Sanders;25529 - Jared, Sanders;1 (11) 500 555-0134;jared5@adventure-works.com;0;
25530;Gerald, Lopez;25530 - Gerald, Lopez;1 (11) 500 555-0172;gerald2@adventure-works.com;0;
25531;Ebony, Patel;25531 - Ebony, Patel;1 (11) 500 555-0142;ebony2@adventure-works.com;0;
25532;Warren, Nath;25532 - Warren, Nath;1 (11) 500 555-0189;warren8@adventure-works.com;0;
25533;Suzanne, Huang;25533 - Suzanne, Huang;1 (11) 500 555-0111;suzanne7@adventure-works.com;0;
25534;Casey, Sanz;25534 - Casey, Sanz;1 (11) 500 555-0135;casey44@adventure-works.com;0;
25535;Brandi, Navarro;25535 - Brandi, Navarro;1 (11) 500 555-0145;brandi10@adventure-works.com;0;
25537;Nathan, Phillips;25537 - Nathan, Phillips;1 (11) 500 555-0122;nathan35@adventure-works.com;0;
25538;Andy, Jiménez;25538 - Andy, Jiménez;1 (11) 500 555-0139;andy10@adventure-works.com;1;
25539;Mathew, Ortega;25539 - Mathew, Ortega;1 (11) 500 555-0149;mathew18@adventure-works.com;2;
25540;Rodney, Alonso;25540 - Rodney, Alonso;1 (11) 500 555-0131;rodney4@adventure-works.com;0;
25541;Gary, Hernandez;25541 - Gary, Hernandez;1 (11) 500 555-0182;gary14@adventure-works.com;0;
25542;Gerald, Gutierrez;25542 - Gerald, Gutierrez;1 (11) 500 555-0119;gerald19@adventure-works.com;0;
25543;Ramon, Chen;25543 - Ramon, Chen;1 (11) 500 555-0116;ramon1@adventure-works.com;0;
25545;Kelly, Long;25545 - Kelly, Long;1 (11) 500 555-0113;kelly14@adventure-works.com;1;
25546;Brianna, Jones;25546 - Brianna, Jones;1 (11) 500 555-0154;brianna3@adventure-works.com;1;
25547;Carla, Suri;25547 - Carla, Suri;1 (11) 500 555-0137;carla3@adventure-works.com;0;
25548;Colleen, Yuan;25548 - Colleen, Yuan;1 (11) 500 555-0143;colleen31@adventure-works.com;0;
25549;Mallory, Dominguez;25549 - Mallory, Dominguez;1 (11) 500 555-0186;mallory19@adventure-works.com;2;
25550;Krista, Munoz;25550 - Krista, Munoz;1 (11) 500 555-0174;krista8@adventure-works.com;1;
25551;Ross, Torres;25551 - Ross, Torres;1 (11) 500 555-0116;ross30@adventure-works.com;2;
25552;Riley, Ward;25552 - Riley, Ward;1 (11) 500 555-0183;riley32@adventure-works.com;1;
25553;Brett, Srini;25553 - Brett, Srini;1 (11) 500 555-0142;brett8@adventure-works.com;0;
25554;Jermaine, Perez;25554 - Jermaine, Perez;1 (11) 500 555-0140;jermaine20@adventure-works.com;1;
25555;Trisha, Lu;25555 - Trisha, Lu;1 (11) 500 555-0147;trisha6@adventure-works.com;1;
25556;Joan, Martin;25556 - Joan, Martin;1 (11) 500 555-0157;joan19@adventure-works.com;0;
25557;Tyrone, Navarro;25557 - Tyrone, Navarro;1 (11) 500 555-0110;tyrone9@adventure-works.com;0;
25558;Zachary, Wilson;25558 - Zachary, Wilson;1 (11) 500 555-0157;zachary36@adventure-works.com;0;
25559;Troy, Sanchez;25559 - Troy, Sanchez;1 (11) 500 555-0138;troy22@adventure-works.com;0;
25560;Daisy, Vazquez;25560 - Daisy, Vazquez;1 (11) 500 555-0138;daisy9@adventure-works.com;0;
25561;Micah, Zeng;25561 - Micah, Zeng;1 (11) 500 555-0147;micah10@adventure-works.com;0;
25562;Bonnie, Sharma;25562 - Bonnie, Sharma;1 (11) 500 555-0139;bonnie15@adventure-works.com;1;
25563;Natasha, Serrano;25563 - Natasha, Serrano;1 (11) 500 555-0152;natasha16@adventure-works.com;2;
25564;Fernando, Nelson;25564 - Fernando, Nelson;1 (11) 500 555-0167;fernando34@adventure-works.com;2;
25565;Kevin, Perez;25565 - Kevin, Perez;1 (11) 500 555-0116;kevin40@adventure-works.com;0;
25566;Kristine, Navarro;25566 - Kristine, Navarro;1 (11) 500 555-0178;kristine11@adventure-works.com;2;
25567;Dennis, Zheng;25567 - Dennis, Zheng;1 (11) 500 555-0189;dennis21@adventure-works.com;1;
25568;Christy, Wu;25568 - Christy, Wu;1 (11) 500 555-0137;christy6@adventure-works.com;0;
25569;Jésus, Alvarez;25569 - Jésus, Alvarez;1 (11) 500 555-0137;jésus5@adventure-works.com;0;
25571;Richard, Lopez;25571 - Richard, Lopez;1 (11) 500 555-0163;richard23@adventure-works.com;0;
