CustomerID;TotalPurchaseYTD;DateFirstPurchase;BirthDate;MaritalStatus;YearlyIncome;Gender;Have Child(ren);TotalChildren;NumberChildrenAtHome;Education;Occupation;HomeOwnerFlag;NumberCarsOwned
24036;607.96;3/23/2004 12:00:00 AM;12/27/1969;S;0-25000;M;NO;0;0;Partial College;Manual;0;1
24037;539.99;6/29/2004 12:00:00 AM;10/17/1969;S;0-25000;M;NO;0;0;Partial College;Manual;0;1
24038;570.47;6/14/2004 12:00:00 AM;3/7/1969;S;25001-50000;M;NO;0;0;Bachelors;Clerical;0;0
24039;1700.99;12/7/2003 12:00:00 AM;4/13/1969;M;25001-50000;F;NO;0;0;Graduate Degree;Clerical;0;0
24040;2482.23;1/8/2004 12:00:00 AM;9/10/1969;S;50001-75000;F;NO;0;0;Graduate Degree;Skilled Manual;1;0
24041;93.97;5/2/2004 12:00:00 AM;10/1/1951;M;0-25000;M;YES;4;0;High School;Manual;1;2
24043;31.28;6/5/2004 12:00:00 AM;2/10/1968;M;0-25000;M;YES;2;2;High School;Manual;1;1
24044;1174.48;1/22/2004 12:00:00 AM;5/12/1968;S;0-25000;M;YES;3;3;High School;Manual;1;0
24045;4.99;4/7/2004 12:00:00 AM;2/17/1968;M;0-25000;M;YES;3;3;High School;Manual;1;0
24046;553.97;3/27/2004 12:00:00 AM;10/23/1968;S;0-25000;F;YES;3;3;High School;Manual;1;0
24047;1174.48;1/6/2004 12:00:00 AM;2/10/1968;S;0-25000;M;YES;1;1;Partial College;Manual;0;0
24048;1174.48;1/21/2004 12:00:00 AM;4/20/1968;M;0-25000;M;YES;1;1;Partial College;Manual;1;0
24049;574.98;3/6/2004 12:00:00 AM;9/16/1968;S;0-25000;M;YES;1;1;Partial College;Manual;1;0
24050;1164.47;1/22/2004 12:00:00 AM;8/13/1968;S;0-25000;M;YES;1;1;Partial College;Manual;0;1
24051;1170.48;1/12/2004 12:00:00 AM;6/3/1968;M;25001-50000;F;YES;1;1;Bachelors;Clerical;1;0
24052;548.98;3/17/2004 12:00:00 AM;7/22/1968;S;25001-50000;F;YES;1;1;Bachelors;Clerical;0;0
24053;2443.35;1/28/2004 12:00:00 AM;5/12/1968;M;25001-50000;M;NO;0;0;Bachelors;Clerical;1;0
24054;1174.48;1/24/2004 12:00:00 AM;2/16/1967;S;0-25000;M;YES;3;3;Partial High School;Manual;1;1
24055;1170.48;1/22/2004 12:00:00 AM;6/16/1967;S;0-25000;M;YES;3;3;Partial High School;Manual;1;1
24056;628.97;6/3/2004 12:00:00 AM;6/12/1967;S;0-25000;F;YES;1;1;Partial College;Manual;0;1
24057;574.98;6/9/2004 12:00:00 AM;4/25/1967;M;0-25000;M;YES;1;1;Partial College;Manual;1;1
24058;1164.47;2/24/2004 12:00:00 AM;5/24/1967;S;25001-50000;M;YES;1;1;Bachelors;Clerical;0;0
24059;583.97;3/6/2004 12:00:00 AM;4/22/1967;S;25001-50000;F;YES;1;1;Bachelors;Clerical;0;1
24060;603.49;3/21/2004 12:00:00 AM;2/2/1967;S;25001-50000;F;YES;1;1;Bachelors;Clerical;0;1
24061;2413.06;7/9/2003 12:00:00 AM;3/13/1966;M;0-25000;M;YES;4;4;Partial High School;Manual;1;1
24062;28.99;2/6/2004 12:00:00 AM;8/8/1966;M;0-25000;F;YES;5;5;Partial High School;Manual;1;0
24063;2433.04;8/2/2003 12:00:00 AM;11/7/1966;S;0-25000;M;YES;1;1;High School;Manual;1;1
24064;4.99;8/22/2003 12:00:00 AM;10/6/1966;M;0-25000;M;YES;1;1;High School;Manual;1;2
24065;1170.48;2/22/2004 12:00:00 AM;7/17/1966;S;0-25000;F;YES;2;2;High School;Manual;1;0
24066;2514.93;4/10/2004 12:00:00 AM;7/19/1967;M;25001-50000;F;NO;0;0;Bachelors;Clerical;0;0
24067;2492.32;4/2/2004 12:00:00 AM;6/20/1967;S;25001-50000;F;NO;0;0;Bachelors;Clerical;0;0
24068;2457.33;4/27/2004 12:00:00 AM;2/15/1967;M;25001-50000;M;NO;0;0;Bachelors;Clerical;0;0
24069;1174.48;1/26/2004 12:00:00 AM;4/27/1967;M;25001-50000;M;NO;0;0;Bachelors;Clerical;1;0
24070;36.27;4/10/2004 12:00:00 AM;8/21/1927;S;0-25000;M;YES;2;0;High School;Manual;0;1
24071;12.94;11/22/2003 12:00:00 AM;2/26/1966;M;25001-50000;M;YES;1;1;Bachelors;Skilled Manual;1;2
24072;6.28;12/1/2003 12:00:00 AM;3/6/1966;M;25001-50000;M;YES;1;1;Bachelors;Skilled Manual;1;2
24073;68.49;3/20/2004 12:00:00 AM;5/26/1965;M;0-25000;F;YES;5;3;Partial High School;Manual;1;2
24074;38.98;3/21/2004 12:00:00 AM;7/9/1965;S;0-25000;F;YES;4;3;Partial High School;Manual;0;2
24075;68.97;4/23/2004 12:00:00 AM;9/16/1965;M;0-25000;F;YES;4;3;Partial High School;Manual;1;2
24076;77.96;4/10/2004 12:00:00 AM;10/17/1965;M;0-25000;M;YES;4;3;Partial High School;Manual;1;2
24077;588.96;3/15/2004 12:00:00 AM;3/19/1965;M;0-25000;M;YES;2;2;High School;Manual;1;1
24078;3.99;10/10/2003 12:00:00 AM;6/21/1965;M;25001-50000;M;YES;1;1;Bachelors;Skilled Manual;1;2
24079;39.98;11/22/2003 12:00:00 AM;10/5/1964;M;0-25000;M;YES;3;2;Partial High School;Manual;1;2
24080;53.98;1/29/2004 12:00:00 AM;4/20/1964;M;0-25000;M;YES;3;2;Partial High School;Manual;1;2
24081;31.28;3/10/2004 12:00:00 AM;2/1/1929;M;0-25000;F;YES;4;0;High School;Manual;0;2
24082;39.98;3/6/2004 12:00:00 AM;12/13/1964;M;0-25000;F;YES;2;2;High School;Manual;1;2
24083;2419.06;8/19/2003 12:00:00 AM;1/13/1964;M;0-25000;M;YES;3;3;High School;Manual;1;0
24084;2407.04;9/9/2003 12:00:00 AM;11/22/1964;M;0-25000;M;YES;3;3;High School;Manual;1;0
24085;39.98;9/10/2003 12:00:00 AM;12/20/1964;M;25001-50000;F;YES;1;1;Bachelors;Skilled Manual;1;2
24086;53.98;3/28/2004 12:00:00 AM;10/7/1964;M;25001-50000;M;YES;2;2;Partial College;Manual;1;0
24087;38.98;5/29/2004 12:00:00 AM;9/10/1964;S;25001-50000;F;YES;2;2;Partial College;Manual;0;0
24088;6.28;11/15/2003 12:00:00 AM;4/16/1963;M;0-25000;M;YES;3;3;High School;Manual;1;1
24089;1744.97;12/1/2003 12:00:00 AM;10/11/1966;M;25001-50000;M;NO;0;0;Bachelors;Professional;1;0
24090;1735.98;12/7/2003 12:00:00 AM;4/6/1966;S;25001-50000;F;NO;0;0;Bachelors;Professional;0;0
24091;2478.34;5/28/2004 12:00:00 AM;7/3/1966;M;25001-50000;M;NO;0;0;Bachelors;Professional;1;0
24092;2481.82;5/4/2004 12:00:00 AM;11/26/1966;M;25001-50000;F;NO;0;0;Bachelors;Professional;1;0
24093;2466.32;8/6/2003 12:00:00 AM;3/15/1966;S;75001-100000;F;NO;0;0;Graduate Degree;Skilled Manual;0;0
24094;39.98;8/2/2003 12:00:00 AM;6/20/1962;S;25001-50000;M;YES;1;0;Partial College;Clerical;1;1
24095;29.48;12/27/2003 12:00:00 AM;3/19/1962;S;25001-50000;F;YES;1;0;Partial College;Clerical;0;1
24096;7.28;11/24/2003 12:00:00 AM;9/22/1934;M;25001-50000;F;YES;1;0;Bachelors;Skilled Manual;1;1
24098;655.45;4/16/2004 12:00:00 AM;7/19/1965;S;25001-50000;F;YES;2;2;Partial College;Clerical;1;1
24099;563.77;4/2/2004 12:00:00 AM;9/18/1965;M;25001-50000;F;YES;2;2;Partial College;Clerical;1;1
24100;1169.46;1/5/2004 12:00:00 AM;3/27/1965;M;25001-50000;F;YES;1;0;Bachelors;Skilled Manual;1;0
24101;1170.48;1/12/2004 12:00:00 AM;4/2/1965;M;25001-50000;F;YES;1;0;Bachelors;Skilled Manual;1;0
24102;1779.47;7/29/2003 12:00:00 AM;4/15/1964;M;25001-50000;M;YES;1;0;Bachelors;Skilled Manual;0;0
24103;1754.98;8/21/2003 12:00:00 AM;8/2/1964;M;25001-50000;M;YES;1;0;Bachelors;Skilled Manual;1;0
24104;1155.48;2/28/2004 12:00:00 AM;7/4/1964;M;25001-50000;F;YES;1;0;Bachelors;Skilled Manual;1;0
24105;2419.06;9/17/2003 12:00:00 AM;4/24/1963;M;25001-50000;F;YES;3;3;Partial College;Clerical;1;0
24106;39.98;3/10/2004 12:00:00 AM;12/1/1963;S;25001-50000;M;YES;3;3;Partial College;Clerical;0;0
24107;123.99;5/5/2004 12:00:00 AM;4/5/1963;M;25001-50000;M;YES;3;3;Partial College;Clerical;1;1
24108;3.99;10/28/2003 12:00:00 AM;2/16/1977;S;0-25000;F;NO;0;0;High School;Manual;0;1
24109;4.99;10/15/2003 12:00:00 AM;6/18/1977;S;0-25000;M;NO;0;0;High School;Manual;0;1
24110;2393.06;9/20/2003 12:00:00 AM;2/11/1979;S;0-25000;F;YES;4;4;High School;Manual;1;2
24111;4.99;2/16/2004 12:00:00 AM;1/15/1978;S;0-25000;M;NO;0;0;High School;Manual;0;1
24112;1155.48;4/14/2004 12:00:00 AM;10/23/1963;M;25001-50000;F;YES;1;0;Bachelors;Skilled Manual;1;0
24113;39.98;9/16/2003 12:00:00 AM;6/8/1962;S;25001-50000;F;YES;1;0;Partial College;Clerical;0;1
24114;1179.47;2/1/2004 12:00:00 AM;4/27/1962;M;25001-50000;F;YES;1;0;Partial College;Clerical;0;1
24115;1164.47;4/10/2004 12:00:00 AM;3/10/1962;M;25001-50000;M;YES;1;0;Bachelors;Skilled Manual;1;1
24116;1700.99;12/15/2003 12:00:00 AM;11/27/1962;M;25001-50000;M;YES;1;0;Bachelors;Skilled Manual;1;1
24117;12.98;3/24/2004 12:00:00 AM;3/20/1978;M;25001-50000;M;YES;3;3;Partial College;Clerical;1;2
24119;13.98;3/15/2004 12:00:00 AM;3/12/1977;S;25001-50000;M;NO;0;0;Partial College;Clerical;0;1
24120;3.99;9/26/2003 12:00:00 AM;5/18/1977;S;25001-50000;F;NO;0;0;Partial College;Clerical;0;1
24121;539.99;4/22/2004 12:00:00 AM;3/12/1977;S;25001-50000;F;NO;0;0;Partial College;Clerical;0;1
24122;4.99;3/29/2004 12:00:00 AM;6/18/1976;S;0-25000;F;NO;0;0;High School;Manual;0;1
24123;7.28;1/8/2004 12:00:00 AM;5/3/1976;S;0-25000;F;NO;0;0;High School;Manual;0;1
24125;13.98;4/21/2004 12:00:00 AM;5/20/1976;S;0-25000;F;NO;0;0;High School;Manual;0;1
24126;29.48;2/19/2004 12:00:00 AM;12/4/1976;S;0-25000;M;NO;0;0;High School;Manual;0;1
24127;548.98;4/17/2004 12:00:00 AM;4/20/1976;S;25001-50000;M;NO;0;0;Partial College;Clerical;0;1
24128;93.97;1/25/2004 12:00:00 AM;9/9/1976;S;25001-50000;F;NO;0;0;Partial College;Clerical;0;1
24129;3.99;1/30/2004 12:00:00 AM;4/7/1974;S;0-25000;M;NO;0;0;Partial High School;Manual;1;2
24130;47.97;12/11/2003 12:00:00 AM;1/3/1974;M;0-25000;F;NO;0;0;Partial High School;Manual;1;2
24132;4.99;4/17/2004 12:00:00 AM;12/27/1974;S;0-25000;M;NO;0;0;Partial High School;Manual;0;2
24133;48.97;11/13/2003 12:00:00 AM;7/2/1974;S;0-25000;F;NO;0;0;Partial High School;Manual;1;2
24134;4.99;6/19/2004 12:00:00 AM;5/12/1974;S;0-25000;M;NO;0;0;Partial High School;Manual;0;2
24135;2419.06;9/29/2003 12:00:00 AM;9/2/1975;S;25001-50000;M;NO;0;0;Partial College;Clerical;0;1
24136;2413.06;10/4/2003 12:00:00 AM;7/2/1975;S;25001-50000;F;NO;0;0;Partial College;Clerical;0;1
24137;6.28;12/1/2003 12:00:00 AM;12/16/1975;S;25001-50000;F;NO;0;0;Partial College;Clerical;1;1
24138;1194.97;4/24/2004 12:00:00 AM;5/6/1975;M;25001-50000;F;YES;1;1;Bachelors;Skilled Manual;1;0
24139;38.98;5/12/2004 12:00:00 AM;5/27/1973;M;0-25000;M;NO;0;0;Partial High School;Manual;1;2
24140;2419.06;10/30/2003 12:00:00 AM;1/23/1976;S;0-25000;M;NO;0;0;Graduate Degree;Manual;0;0
24141;15.23;8/13/2003 12:00:00 AM;9/21/1962;S;0-25000;F;YES;1;0;Graduate Degree;Manual;1;0
24142;7.28;4/19/2004 12:00:00 AM;6/27/1962;M;0-25000;M;YES;1;0;Graduate Degree;Manual;1;0
24143;6.28;6/27/2004 12:00:00 AM;8/9/1962;M;0-25000;M;YES;1;0;Graduate Degree;Manual;1;0
24144;39.98;4/16/2004 12:00:00 AM;10/7/1962;M;0-25000;M;YES;1;0;Graduate Degree;Clerical;1;0
24146;59.98;10/29/2003 12:00:00 AM;7/6/1961;S;0-25000;M;YES;1;0;Graduate Degree;Clerical;1;0
24147;38.98;6/21/2004 12:00:00 AM;10/18/1935;M;0-25000;F;YES;1;0;Graduate Degree;Clerical;0;0
24148;11.94;10/5/2003 12:00:00 AM;4/20/1956;S;0-25000;F;YES;2;0;Partial College;Manual;0;0
24149;7.28;3/17/2004 12:00:00 AM;9/8/1956;M;0-25000;M;YES;2;0;Partial College;Manual;1;0
24150;3.99;4/23/2004 12:00:00 AM;3/24/1955;M;0-25000;M;YES;2;0;Partial College;Manual;1;0
24151;58.98;3/2/2004 12:00:00 AM;8/22/1955;S;0-25000;M;YES;1;0;Bachelors;Clerical;0;0
24152;4.99;5/26/2004 12:00:00 AM;5/25/1938;S;0-25000;M;YES;1;0;Bachelors;Clerical;0;0
24153;2418.05;10/16/2003 12:00:00 AM;11/28/1941;S;0-25000;M;YES;1;0;Bachelors;Clerical;1;0
24154;29.48;10/2/2003 12:00:00 AM;7/23/1941;S;25001-50000;M;YES;1;0;Bachelors;Clerical;0;0
24155;539.99;4/25/2004 12:00:00 AM;3/9/1942;M;0-25000;F;YES;1;0;Partial College;Manual;1;0
24156;6.28;3/29/2004 12:00:00 AM;6/10/1942;M;0-25000;M;YES;1;0;Partial College;Manual;0;0
24157;2419.06;11/25/2003 12:00:00 AM;10/4/1943;M;0-25000;F;YES;3;0;Partial College;Manual;0;1
24158;2398.05;11/17/2003 12:00:00 AM;8/15/1943;S;0-25000;M;YES;3;0;Partial College;Manual;0;1
24159;2756.54;3/29/2003 12:00:00 AM;1/6/1980;M;0-25000;F;NO;0;0;Partial College;Manual;0;1
24160;3046.84;3/30/2003 12:00:00 AM;11/3/1980;S;0-25000;M;NO;0;0;Partial College;Manual;1;1
24161;2983.34;4/25/2003 12:00:00 AM;2/4/1980;M;0-25000;M;NO;0;0;Partial College;Manual;1;1
24162;3004.83;4/15/2003 12:00:00 AM;7/17/1980;M;0-25000;M;NO;0;0;Partial College;Manual;0;1
24163;2756.54;4/6/2003 12:00:00 AM;2/28/1980;S;0-25000;M;NO;0;0;Partial College;Manual;0;1
24164;2760.02;4/19/2003 12:00:00 AM;11/13/1977;S;0-25000;F;NO;0;0;High School;Manual;0;2
24165;3046.84;4/27/2003 12:00:00 AM;4/23/1977;S;0-25000;M;NO;0;0;High School;Manual;0;2
24166;2789.52;4/17/2003 12:00:00 AM;5/23/1977;S;0-25000;F;NO;0;0;High School;Manual;0;2
24167;2983.34;4/7/2003 12:00:00 AM;10/6/1977;S;0-25000;F;NO;0;0;High School;Manual;1;2
24168;2790.52;4/29/2003 12:00:00 AM;5/18/1977;M;0-25000;M;NO;0;0;High School;Manual;1;2
24169;2735.53;4/18/2003 12:00:00 AM;7/9/1976;S;0-25000;F;YES;1;1;High School;Manual;0;0
24170;3018.33;4/11/2003 12:00:00 AM;10/24/1976;S;0-25000;F;YES;1;1;High School;Manual;1;0
24171;3006.31;4/12/2003 12:00:00 AM;5/15/1979;S;0-25000;M;YES;1;1;High School;Manual;0;0
24172;2735.53;4/17/2003 12:00:00 AM;9/27/1979;M;0-25000;F;YES;1;1;High School;Manual;1;0
24173;2771.52;4/8/2003 12:00:00 AM;1/23/1979;S;0-25000;F;NO;0;0;Bachelors;Clerical;1;0
24174;2983.34;4/19/2003 12:00:00 AM;5/26/1979;M;0-25000;M;NO;0;0;Bachelors;Clerical;1;0
24175;2743.04;4/17/2003 12:00:00 AM;3/8/1978;S;0-25000;F;NO;0;0;Bachelors;Clerical;0;0
24176;3042.82;4/24/2003 12:00:00 AM;4/20/1978;M;0-25000;F;NO;0;0;Bachelors;Clerical;1;0
24177;2721.55;4/2/2003 12:00:00 AM;2/4/1977;S;0-25000;F;NO;0;0;Bachelors;Clerical;1;0
24178;2810.53;4/29/2003 12:00:00 AM;10/10/1977;S;0-25000;M;NO;0;0;Partial College;Manual;0;0
24179;3052.31;4/25/2003 12:00:00 AM;3/7/1977;M;0-25000;F;NO;0;0;Partial College;Manual;1;0
24180;38.98;3/20/2004 12:00:00 AM;4/16/1943;S;0-25000;M;YES;2;0;Partial College;Manual;1;0
24181;6.28;9/8/2003 12:00:00 AM;10/16/1943;M;0-25000;M;YES;2;0;Partial College;Manual;0;0
24182;562.96;4/3/2004 12:00:00 AM;6/2/1943;M;25001-50000;F;YES;1;0;Bachelors;Clerical;1;0
24183;2461.55;11/30/2003 12:00:00 AM;8/26/1961;S;25001-50000;F;YES;4;0;Graduate Degree;Clerical;1;0
24184;1155.48;2/9/2004 12:00:00 AM;9/24/1961;S;25001-50000;F;YES;3;0;Graduate Degree;Clerical;1;0
24186;1147.77;2/6/2004 12:00:00 AM;2/19/1960;S;0-25000;M;YES;1;1;Partial College;Manual;0;0
24187;1155.48;2/14/2004 12:00:00 AM;2/8/1960;S;25001-50000;F;YES;3;0;Graduate Degree;Clerical;0;0
24188;12.94;1/12/2004 12:00:00 AM;5/7/1959;S;0-25000;M;YES;2;0;Partial College;Manual;1;1
24189;1174.48;3/1/2004 12:00:00 AM;11/1/1959;M;25001-50000;M;YES;3;0;Graduate Degree;Clerical;1;0
24190;2428.05;12/19/2003 12:00:00 AM;11/5/1958;S;0-25000;M;YES;2;0;Partial College;Manual;1;1
24191;539.99;4/12/2004 12:00:00 AM;9/11/1960;M;25001-50000;M;YES;3;0;Graduate Degree;Clerical;1;0
24192;1155.48;3/18/2004 12:00:00 AM;1/4/1960;S;25001-50000;F;YES;3;0;Graduate Degree;Clerical;1;0
24193;1199.46;3/23/2004 12:00:00 AM;12/17/1959;M;25001-50000;M;NO;0;0;Bachelors;Clerical;0;0
24194;2418.05;12/27/2003 12:00:00 AM;1/21/1959;M;25001-50000;M;NO;0;0;Bachelors;Clerical;0;0
24195;59.98;11/15/2003 12:00:00 AM;12/4/1970;M;0-25000;F;YES;2;2;High School;Manual;1;0
24196;39.98;1/19/2004 12:00:00 AM;3/27/1970;M;0-25000;M;YES;2;2;High School;Manual;1;0
24197;1155.48;3/29/2004 12:00:00 AM;3/20/1970;S;0-25000;F;NO;0;0;Partial College;Manual;0;1
24198;2433.04;12/14/2003 12:00:00 AM;8/28/1970;M;25001-50000;F;NO;0;0;Bachelors;Clerical;1;0
24199;1155.48;4/23/2004 12:00:00 AM;5/6/1970;M;25001-50000;F;NO;0;0;Graduate Degree;Clerical;0;0
24200;1120.49;4/30/2004 12:00:00 AM;10/23/1970;S;25001-50000;M;NO;0;0;Graduate Degree;Clerical;0;0
24201;2428.05;1/13/2004 12:00:00 AM;7/26/1969;M;0-25000;F;YES;2;2;High School;Manual;1;0
24202;1120.49;3/1/2004 12:00:00 AM;10/20/1969;S;0-25000;F;NO;0;0;Partial College;Manual;0;1
24203;2469.05;2/15/2004 12:00:00 AM;9/12/1969;S;25001-50000;M;NO;0;0;Bachelors;Clerical;0;0
24204;597.95;4/25/2004 12:00:00 AM;7/12/1969;S;25001-50000;M;NO;0;0;Bachelors;Clerical;0;0
24205;615.47;4/4/2004 12:00:00 AM;12/20/1969;S;25001-50000;F;YES;1;0;Bachelors;Clerical;0;0
24206;1754.98;8/21/2003 12:00:00 AM;2/23/1969;M;25001-50000;F;NO;0;0;Graduate Degree;Clerical;1;0
24207;4.99;6/17/2004 12:00:00 AM;7/5/1968;M;0-25000;F;YES;2;2;High School;Manual;1;1
24208;1709.98;2/29/2004 12:00:00 AM;3/3/1969;S;25001-50000;F;NO;0;0;Graduate Degree;Clerical;1;0
24209;1735.98;2/5/2004 12:00:00 AM;11/10/1969;M;50001-75000;F;NO;0;0;Graduate Degree;Skilled Manual;1;0
24210;1729.97;9/26/2003 12:00:00 AM;6/16/1969;S;50001-75000;M;NO;0;0;Graduate Degree;Skilled Manual;1;0
24211;1170.48;4/17/2004 12:00:00 AM;1/18/1969;S;50001-75000;F;NO;0;0;Graduate Degree;Skilled Manual;0;0
24212;1155.48;3/10/2004 12:00:00 AM;9/25/1952;S;0-25000;M;YES;3;0;Partial College;Manual;0;2
24213;1214.46;3/22/2004 12:00:00 AM;9/11/1951;S;0-25000;M;YES;3;0;Partial College;Manual;0;2
24214;583.97;4/11/2004 12:00:00 AM;7/4/1951;S;0-25000;F;YES;2;0;Partial College;Manual;1;1
24215;88.97;6/17/2004 12:00:00 AM;7/15/1953;M;0-25000;F;YES;2;1;High School;Manual;1;2
24216;48.97;6/9/2004 12:00:00 AM;2/6/1953;S;0-25000;F;YES;2;1;High School;Manual;1;2
24217;1209.47;3/9/2004 12:00:00 AM;4/26/1968;S;0-25000;F;YES;2;2;High School;Manual;0;1
24218;4.99;11/6/2003 12:00:00 AM;4/26/1968;S;0-25000;M;YES;1;1;Partial College;Manual;0;0
24219;2433.04;2/2/2004 12:00:00 AM;6/17/1968;M;25001-50000;F;YES;1;0;Bachelors;Clerical;1;0
24220;67.93;3/26/2004 12:00:00 AM;10/9/1968;M;75001-100000;M;YES;4;4;Bachelors;Management;1;2
24221;553.97;6/7/2004 12:00:00 AM;3/10/1968;S;greater than 100000;F;YES;1;0;Graduate Degree;Management;0;2
24222;37.27;4/5/2004 12:00:00 AM;8/23/1979;S;25001-50000;F;NO;0;0;High School;Skilled Manual;1;2
24223;32.28;10/8/2003 12:00:00 AM;4/26/1979;S;25001-50000;F;NO;0;0;High School;Skilled Manual;1;2
24224;539.99;6/15/2004 12:00:00 AM;10/17/1979;S;25001-50000;F;NO;0;0;High School;Skilled Manual;0;2
24225;93.49;2/5/2004 12:00:00 AM;10/6/1979;S;25001-50000;M;NO;0;0;Partial College;Skilled Manual;1;1
24226;69.97;2/13/2004 12:00:00 AM;3/26/1979;S;25001-50000;M;NO;0;0;Partial College;Skilled Manual;0;1
24227;34.98;1/28/2004 12:00:00 AM;6/14/1979;S;25001-50000;F;NO;0;0;Partial College;Skilled Manual;0;1
24228;15.23;5/14/2004 12:00:00 AM;10/11/1944;S;0-25000;M;YES;3;0;High School;Skilled Manual;0;2
24229;7.28;11/24/2003 12:00:00 AM;6/4/1944;M;0-25000;M;YES;4;0;High School;Skilled Manual;1;2
24230;13.98;2/20/2004 12:00:00 AM;6/19/1944;M;0-25000;M;YES;4;0;High School;Skilled Manual;1;2
24231;563.77;6/27/2004 12:00:00 AM;10/18/1979;S;50001-75000;F;NO;0;0;Partial College;Skilled Manual;1;1
24232;553.97;6/20/2004 12:00:00 AM;2/17/1979;S;50001-75000;M;NO;0;0;Partial College;Skilled Manual;1;2
24233;553.97;6/2/2004 12:00:00 AM;5/24/1979;S;50001-75000;F;NO;0;0;Partial College;Skilled Manual;1;2
24234;563.77;6/13/2004 12:00:00 AM;10/16/1979;S;50001-75000;M;NO;0;0;Partial College;Skilled Manual;1;2
24235;4829.39;5/12/2002 12:00:00 AM;8/23/1978;S;25001-50000;F;NO;0;0;High School;Skilled Manual;0;2
24236;121.57;11/5/2003 12:00:00 AM;11/9/1978;S;25001-50000;F;NO;0;0;Partial College;Skilled Manual;1;1
24237;71.58;6/17/2004 12:00:00 AM;4/6/1978;S;25001-50000;F;NO;0;0;Partial College;Skilled Manual;0;1
24238;608.96;6/21/2004 12:00:00 AM;9/7/1978;M;50001-75000;M;NO;0;0;Partial College;Skilled Manual;1;2
24239;588.96;6/4/2004 12:00:00 AM;11/27/1978;M;50001-75000;M;NO;0;0;Partial College;Skilled Manual;1;2
24240;4.99;6/21/2004 12:00:00 AM;4/9/1945;M;0-25000;M;YES;2;1;Partial High School;Clerical;1;2
24241;2997.32;4/7/2003 12:00:00 AM;2/6/1946;S;0-25000;M;YES;4;0;High School;Skilled Manual;0;2
24242;2756.54;4/17/2003 12:00:00 AM;4/6/1946;M;25001-50000;F;YES;2;0;Partial College;Clerical;0;2
24243;48.97;12/17/2003 12:00:00 AM;7/8/1946;M;25001-50000;F;YES;2;0;Partial College;Clerical;1;2
24244;3617.83;4/18/2003 12:00:00 AM;10/12/1946;M;25001-50000;F;YES;2;0;Bachelors;Management;1;2
24245;17.27;6/20/2004 12:00:00 AM;3/4/1947;M;0-25000;M;YES;2;1;Partial High School;Clerical;1;2
24246;9.99;11/10/2003 12:00:00 AM;9/21/1947;M;0-25000;M;YES;2;1;Partial High School;Clerical;1;2
24247;2721.55;4/27/2003 12:00:00 AM;6/24/1947;M;0-25000;M;YES;4;0;High School;Skilled Manual;1;2
24248;2770.52;4/8/2003 12:00:00 AM;10/5/1947;S;0-25000;M;YES;4;0;High School;Skilled Manual;0;2
24249;2756.54;4/7/2003 12:00:00 AM;3/18/1947;S;25001-50000;M;YES;2;0;Partial College;Clerical;0;2
24250;2738.49;4/23/2003 12:00:00 AM;7/22/1947;M;25001-50000;F;YES;2;0;Partial College;Clerical;1;2
24251;2983.34;4/18/2003 12:00:00 AM;2/1/1947;S;25001-50000;M;YES;2;0;Partial College;Clerical;0;2
24252;2744.52;4/18/2003 12:00:00 AM;11/22/1947;M;25001-50000;F;YES;2;0;Partial College;Clerical;0;2
24253;9.99;4/11/2004 12:00:00 AM;11/14/1948;M;0-25000;M;YES;2;1;Partial High School;Clerical;1;2
24254;603.49;6/28/2004 12:00:00 AM;8/15/1978;S;50001-75000;F;NO;0;0;Partial College;Skilled Manual;0;2
24256;39.98;9/26/2003 12:00:00 AM;7/25/1977;S;25001-50000;F;NO;0;0;Partial High School;Clerical;0;2
24257;2770.52;4/28/2003 12:00:00 AM;1/12/1948;M;0-25000;M;YES;2;1;Partial High School;Clerical;0;2
24258;4.99;5/30/2004 12:00:00 AM;4/10/1977;S;25001-50000;F;NO;0;0;Bachelors;Professional;0;2
24260;44.97;6/9/2004 12:00:00 AM;3/9/1977;S;25001-50000;M;NO;0;0;Partial College;Skilled Manual;0;2
24261;71.58;1/13/2004 12:00:00 AM;6/15/1977;S;50001-75000;F;NO;0;0;Partial College;Skilled Manual;1;2
24262;38.88;12/26/2003 12:00:00 AM;3/16/1977;M;50001-75000;M;NO;0;0;Partial College;Skilled Manual;0;2
24263;34.89;1/13/2004 12:00:00 AM;8/15/1977;M;50001-75000;F;NO;0;0;Partial College;Skilled Manual;1;2
24264;71.58;4/15/2004 12:00:00 AM;10/28/1977;S;50001-75000;M;NO;0;0;Partial College;Skilled Manual;0;2
24265;96.07;1/22/2004 12:00:00 AM;9/13/1977;M;50001-75000;M;NO;0;0;Partial College;Skilled Manual;0;2
24266;2749.32;4/4/2003 12:00:00 AM;2/25/1949;M;0-25000;M;YES;2;1;Partial High School;Clerical;1;2
24267;22.93;12/26/2003 12:00:00 AM;4/12/1950;M;0-25000;M;YES;2;1;Partial High School;Clerical;1;2
24268;49.97;11/28/2003 12:00:00 AM;10/24/1950;M;0-25000;F;YES;2;1;Partial High School;Clerical;1;3
24269;14.98;3/16/2004 12:00:00 AM;9/2/1950;M;0-25000;M;YES;2;1;Partial High School;Clerical;1;3
24270;2844.51;4/14/2003 12:00:00 AM;5/15/1950;M;0-25000;F;YES;2;1;Partial High School;Clerical;1;2
